#### This dataset contains Coffee Products data sold across various states,,,,,,,,,
,,,,,,,,,
,Area Code,Date,Product,Product Type,State,  Target Profit  ,  Target Sales  ,  Profit  ,  Sales  
,303,8/1/2019,Mint,Herbal Tea,Andhra Pradesh,$30.00 ,$90.00 ,$28.00 ,$107.00 
,312,8/1/2019,Mint,Herbal Tea,Tamil Nadu,$140.00 ,$280.00 ,$197.00 ,$320.00 
,786,8/1/2019,Chamomile,Herbal Tea,Karnataka,$20.00 ,$50.00 ,$25.00 ,$68.00 
,727,8/1/2019,Lemon,Herbal Tea,Karnataka,$30.00 ,$100.00 ,$28.00 ,$139.00 
,978,8/1/2019,Lemon,Herbal Tea,Gujarat,$20.00 ,$80.00 ,$12.00 ,$108.00 
,212,8/1/2019,Lemon,Herbal Tea,Madhya Pradesh,$180.00 ,$500.00 ,$316.00 ,$647.00 
,850,8/1/2019,Mint,Herbal Tea,Karnataka,$70.00 ,$170.00 ,$97.00 ,$224.00 
,718,8/1/2019,Mint,Herbal Tea,Madhya Pradesh,,$90.00 ,($420.00),$123.00 
,817,8/1/2019,Chamomile,Herbal Tea,Goa,$30.00 ,$100.00 ,$26.00 ,$107.00 
,210,8/1/2019,Lemon,Herbal Tea,Goa,$30.00 ,$80.00 ,$26.00 ,$84.00 
,916,8/1/2019,Chamomile,Herbal Tea,Maharashtra,$140.00 ,$280.00 ,$197.00 ,$320.00 
,818,8/1/2019,Lemon,Herbal Tea,Maharashtra,$240.00 ,$590.00 ,$344.00 ,$672.00 
,213,8/1/2019,Mint,Herbal Tea,Maharashtra,$40.00 ,$100.00 ,$52.00 ,$119.00 
,720,8/1/2019,Darjeeling,Tea,Andhra Pradesh,$10.00 ,$90.00 ,$12.00 ,$108.00 
,312,8/1/2019,Darjeeling,Tea,Tamil Nadu,$100.00 ,$210.00 ,$145.00 ,$243.00 
,614,8/1/2019,Darjeeling,Tea,Manipur,$100.00 ,$250.00 ,$142.00 ,$283.00 
,720,8/1/2019,Earl Grey,Tea,Andhra Pradesh,$20.00 ,$80.00 ,$22.00 ,$90.00 
,815,8/1/2019,Earl Grey,Tea,Tamil Nadu,$30.00 ,$110.00 ,$41.00 ,$130.00 
,419,8/1/2019,Earl Grey,Tea,Manipur,$100.00 ,$240.00 ,$142.00 ,$275.00 
,720,8/1/2019,Green Tea,Tea,Andhra Pradesh,$50.00 ,$130.00 ,$73.00 ,$154.00 
,954,8/1/2019,Darjeeling,Tea,Karnataka,$60.00 ,$120.00 ,$61.00 ,$113.00 
,508,8/1/2019,Darjeeling,Tea,Gujarat,$20.00 ,$50.00 ,$22.00 ,$55.00 
,646,8/1/2019,Darjeeling,Tea,Madhya Pradesh,$170.00 ,$340.00 ,$199.00 ,$320.00 
,716,8/1/2019,Earl Grey,Tea,Madhya Pradesh,$150.00 ,$320.00 ,$184.00 ,$298.00 
,904,8/1/2019,Green Tea,Tea,Karnataka,$80.00 ,$160.00 ,$87.00 ,$153.00 
,781,8/1/2019,Green Tea,Tea,Gujarat,$20.00 ,$40.00 ,$12.00 ,$41.00 
,845,8/1/2019,Green Tea,Tea,Madhya Pradesh,$130.00 ,$260.00 ,$145.00 ,$243.00 
,805,8/1/2019,Darjeeling,Tea,Maharashtra,$100.00 ,$200.00 ,$184.00 ,$298.00 
,760,8/1/2019,Earl Grey,Tea,Maharashtra,$90.00 ,$160.00 ,$145.00 ,$243.00 
,650,8/1/2019,Green Tea,Tea,Maharashtra,$20.00 ,$80.00 ,$41.00 ,$130.00 
,641,8/1/2019,Decaf Irish Cream,Coffee,Chhattisgarh,$10.00 ,$30.00 ,$1.00 ,$32.00 
,417,8/1/2019,Decaf Irish Cream,Coffee,Haryana,$30.00 ,$110.00 ,$33.00 ,$109.00 
,715,8/1/2019,Decaf Irish Cream,Coffee,Rajasthan,$90.00 ,$240.00 ,$101.00 ,$229.00 
,563,8/1/2019,Decaf Espresso,Espresso,Chhattisgarh,$40.00 ,$50.00 ,$43.00 ,$43.00 
,573,8/1/2019,Decaf Espresso,Espresso,Haryana,$50.00 ,$90.00 ,$39.00 ,$79.00 
,262,8/1/2019,Decaf Espresso,Espresso,Rajasthan,$30.00 ,$80.00 ,$25.00 ,$68.00 
,203,8/1/2019,Decaf Espresso,Espresso,Arunachal Pradesh,$20.00 ,$90.00 ,$22.00 ,$97.00 
,985,8/1/2019,Decaf Irish Cream,Coffee,Kerala,$100.00 ,$190.00 ,$87.00 ,$153.00 
,505,8/1/2019,Decaf Irish Cream,Coffee,Nagaland,,$170.00 ,($58.00),$138.00 
,918,8/1/2019,Decaf Irish Cream,Coffee,Meghalaya,$30.00 ,$60.00 ,$22.00 ,$55.00 
,504,8/1/2019,Decaf Espresso,Espresso,Kerala,$20.00 ,$70.00 ,$29.00 ,$89.00 
,505,8/1/2019,Decaf Espresso,Espresso,Nagaland,$30.00 ,$90.00 ,$25.00 ,$104.00 
,580,8/1/2019,Decaf Espresso,Espresso,Meghalaya,$100.00 ,$240.00 ,$142.00 ,$283.00 
,702,8/1/2019,Decaf Irish Cream,Coffee,Jharkhand,$30.00 ,$110.00 ,$22.00 ,$89.00 
,503,8/1/2019,Decaf Irish Cream,Coffee,Mizoram,$40.00 ,$100.00 ,$26.00 ,$84.00 
,801,8/1/2019,Decaf Irish Cream,Coffee,Odisha,$60.00 ,$200.00 ,$37.00 ,$159.00 
,360,8/1/2019,Decaf Irish Cream,Coffee,Punjab,$100.00 ,$390.00 ,$47.00 ,$314.00 
,775,8/1/2019,Decaf Espresso,Espresso,Jharkhand,$20.00 ,$50.00 ,$23.00 ,$57.00 
,541,8/1/2019,Decaf Espresso,Espresso,Mizoram,$90.00 ,$270.00 ,$112.00 ,$288.00 
,435,8/1/2019,Decaf Espresso,Espresso,Odisha,$30.00 ,$70.00 ,$39.00 ,$82.00 
,425,8/1/2019,Decaf Espresso,Espresso,Punjab,$90.00 ,$210.00 ,$98.00 ,$224.00 
,319,8/1/2019,Amaretto,Coffee,Chhattisgarh,$30.00 ,$60.00 ,$26.00 ,$62.00 
,414,8/1/2019,Amaretto,Coffee,Rajasthan,$30.00 ,$140.00 ,$29.00 ,$139.00 
,319,8/1/2019,Colombian,Coffee,Chhattisgarh,$20.00 ,$90.00 ,$21.00 ,$89.00 
,660,8/1/2019,Colombian,Coffee,Haryana,$40.00 ,$160.00 ,$37.00 ,$159.00 
,920,8/1/2019,Colombian,Coffee,Rajasthan,$60.00 ,$330.00 ,$48.00 ,$314.00 
,563,8/1/2019,Caffe Mocha,Espresso,Chhattisgarh,$30.00 ,$60.00 ,$25.00 ,$57.00 
,636,8/1/2019,Caffe Mocha,Espresso,Haryana,$40.00 ,$90.00 ,$40.00 ,$82.00 
,715,8/1/2019,Caffe Mocha,Espresso,Rajasthan,$100.00 ,$260.00 ,$97.00 ,$224.00 
,603,8/1/2019,Amaretto,Coffee,Assam,$70.00 ,$140.00 ,$66.00 ,$150.00 
,203,8/1/2019,Colombian,Coffee,Arunachal Pradesh,$90.00 ,$210.00 ,$104.00 ,$223.00 
,603,8/1/2019,Colombian,Coffee,Assam,$60.00 ,$150.00 ,$61.00 ,$159.00 
,475,8/1/2019,Caffe Mocha,Espresso,Arunachal Pradesh,$10.00 ,$100.00 ,($11.00),$104.00 
,603,8/1/2019,Caffe Mocha,Espresso,Assam,$10.00 ,$140.00 ,$1.00 ,$150.00 
,603,8/1/2019,Regular Espresso,Espresso,Assam,$10.00 ,$60.00 ,($12.00),$64.00 
,504,8/1/2019,Colombian,Coffee,Kerala,$60.00 ,$140.00 ,$63.00 ,$117.00 
,505,8/1/2019,Colombian,Coffee,Nagaland,$70.00 ,$200.00 ,$61.00 ,$159.00 
,580,8/1/2019,Colombian,Coffee,Meghalaya,$80.00 ,$190.00 ,$73.00 ,$154.00 
,337,8/1/2019,Caffe Latte,Espresso,Kerala,$10.00 ,$90.00 ,($10.00),$104.00 
,505,8/1/2019,Caffe Latte,Espresso,Nagaland,$0.00 ,$50.00 ,($11.00),$64.00 
,918,8/1/2019,Caffe Latte,Espresso,Meghalaya,$100.00 ,$230.00 ,$141.00 ,$275.00 
,318,8/1/2019,Caffe Mocha,Espresso,Kerala,$40.00 ,$100.00 ,$57.00 ,$125.00 
,505,8/1/2019,Caffe Mocha,Espresso,Nagaland,$0.00 ,$120.00 ,$3.00 ,$150.00 
,580,8/1/2019,Caffe Mocha,Espresso,Meghalaya,$20.00 ,$30.00 ,$14.00 ,$41.00 
,971,8/1/2019,Amaretto,Coffee,Mizoram,$20.00 ,$110.00 ,($15.00),$88.00 
,435,8/1/2019,Amaretto,Coffee,Odisha,$40.00 ,$130.00 ,$33.00 ,$109.00 
,775,8/1/2019,Colombian,Coffee,Jharkhand,$20.00 ,$100.00 ,$1.00 ,$85.00 
,971,8/1/2019,Colombian,Coffee,Mizoram,$40.00 ,$140.00 ,$11.00 ,$113.00 
,435,8/1/2019,Colombian,Coffee,Odisha,$40.00 ,$120.00 ,$21.00 ,$97.00 
,425,8/1/2019,Colombian,Coffee,Punjab,$120.00 ,$260.00 ,$105.00 ,$209.00 
,775,8/1/2019,Caffe Latte,Espresso,Jharkhand,$30.00 ,$40.00 ,$44.00 ,$43.00 
,541,8/1/2019,Caffe Latte,Espresso,Mizoram,$20.00 ,$100.00 ,$12.00 ,$108.00 
,435,8/1/2019,Caffe Latte,Espresso,Odisha,$30.00 ,$70.00 ,$39.00 ,$79.00 
,425,8/1/2019,Caffe Latte,Espresso,Punjab,$30.00 ,$60.00 ,$23.00 ,$68.00 
,702,8/1/2019,Caffe Mocha,Espresso,Jharkhand,$30.00 ,$60.00 ,$26.00 ,$62.00 
,971,8/1/2019,Caffe Mocha,Espresso,Mizoram,$30.00 ,$100.00 ,$26.00 ,$107.00 
,435,8/1/2019,Caffe Mocha,Espresso,Odisha,$60.00 ,$160.00 ,$86.00 ,$174.00 
,360,8/1/2019,Caffe Mocha,Espresso,Punjab,$20.00 ,$130.00 ,$28.00 ,$139.00 
,515,8/1/2019,Chamomile,Herbal Tea,Chhattisgarh,$250.00 ,$600.00 ,$362.00 ,$681.00 
,636,8/1/2019,Chamomile,Herbal Tea,Haryana,$20.00 ,$130.00 ,$3.00 ,$150.00 
,414,8/1/2019,Chamomile,Herbal Tea,Rajasthan,$50.00 ,$110.00 ,$57.00 ,$125.00 
,515,8/1/2019,Lemon,Herbal Tea,Chhattisgarh,$150.00 ,$330.00 ,$208.00 ,$373.00 
,816,8/1/2019,Lemon,Herbal Tea,Haryana,,$120.00 ,($57.00),$138.00 
,262,8/1/2019,Lemon,Herbal Tea,Rajasthan,$70.00 ,$130.00 ,$87.00 ,$153.00 
,959,8/1/2019,Lemon,Herbal Tea,Arunachal Pradesh,$30.00 ,$120.00 ,$39.00 ,$159.00 
,603,8/1/2019,Lemon,Herbal Tea,Assam,$10.00 ,$60.00 ,$1.00 ,$85.00 
,475,8/1/2019,Mint,Herbal Tea,Arunachal Pradesh,$30.00 ,$80.00 ,$33.00 ,$109.00 
,504,8/1/2019,Chamomile,Herbal Tea,Kerala,$70.00 ,$170.00 ,$84.00 ,$174.00 
,505,8/1/2019,Chamomile,Herbal Tea,Nagaland,$30.00 ,$60.00 ,$26.00 ,$62.00 
,918,8/1/2019,Chamomile,Herbal Tea,Meghalaya,$20.00 ,$130.00 ,$28.00 ,$139.00 
,225,8/1/2019,Lemon,Herbal Tea,Kerala,$40.00 ,$150.00 ,$39.00 ,$159.00 
,505,8/1/2019,Lemon,Herbal Tea,Nagaland,$20.00 ,$80.00 ,$21.00 ,$89.00 
,405,8/1/2019,Lemon,Herbal Tea,Meghalaya,$60.00 ,$310.00 ,$47.00 ,$314.00 
,702,8/1/2019,Chamomile,Herbal Tea,Jharkhand,$70.00 ,$360.00 ,$68.00 ,$408.00 
,971,8/1/2019,Chamomile,Herbal Tea,Mizoram,$30.00 ,$50.00 ,$26.00 ,$61.00 
,435,8/1/2019,Chamomile,Herbal Tea,Odisha,$60.00 ,$130.00 ,$68.00 ,$150.00 
,253,8/1/2019,Chamomile,Herbal Tea,Punjab,$80.00 ,$190.00 ,$104.00 ,$223.00 
,775,8/1/2019,Lemon,Herbal Tea,Jharkhand,$170.00 ,$410.00 ,$225.00 ,$463.00 
,541,8/1/2019,Lemon,Herbal Tea,Mizoram,$60.00 ,$130.00 ,$73.00 ,$154.00 
,435,8/1/2019,Lemon,Herbal Tea,Odisha,$60.00 ,$140.00 ,$61.00 ,$159.00 
,360,8/1/2019,Lemon,Herbal Tea,Punjab,$50.00 ,$100.00 ,$62.00 ,$117.00 
,775,8/1/2019,Mint,Herbal Tea,Jharkhand,$150.00 ,$330.00 ,$207.00 ,$373.00 
,801,8/1/2019,Mint,Herbal Tea,Odisha,,$120.00 ,($57.00),$138.00 
,319,8/1/2019,Darjeeling,Tea,Chhattisgarh,$150.00 ,$460.00 ,$230.00 ,$527.00 
,573,8/1/2019,Darjeeling,Tea,Haryana,$30.00 ,$90.00 ,$26.00 ,$104.00 
,715,8/1/2019,Darjeeling,Tea,Rajasthan,$10.00 ,$70.00 ,$28.00 ,$89.00 
,515,8/1/2019,Earl Grey,Tea,Chhattisgarh,$180.00 ,$550.00 ,$286.00 ,$626.00 
,314,8/1/2019,Earl Grey,Tea,Haryana,,$50.00 ,($12.00),$64.00 
,715,8/1/2019,Earl Grey,Tea,Rajasthan,$10.00 ,$90.00 ,($10.00),$104.00 
,573,8/1/2019,Green Tea,Tea,Haryana,$0.00 ,$70.00 ,$1.00 ,$85.00 
,959,8/1/2019,Darjeeling,Tea,Arunachal Pradesh,$40.00 ,$80.00 ,$39.00 ,$82.00 
,603,8/1/2019,Darjeeling,Tea,Assam,$30.00 ,$60.00 ,$28.00 ,$62.00 
,203,8/1/2019,Green Tea,Tea,Arunachal Pradesh,$20.00 ,$50.00 ,$17.00 ,$47.00 
,603,8/1/2019,Green Tea,Tea,Assam,$30.00 ,$40.00 ,$43.00 ,$43.00 
,702,8/1/2019,Darjeeling,Tea,Jharkhand,$190.00 ,$460.00 ,$362.00 ,$681.00 
,541,8/1/2019,Darjeeling,Tea,Mizoram,$10.00 ,$20.00 ,$12.00 ,$41.00 
,435,8/1/2019,Darjeeling,Tea,Odisha,$10.00 ,$100.00 ,$3.00 ,$150.00 
,425,8/1/2019,Darjeeling,Tea,Punjab,$30.00 ,$80.00 ,$58.00 ,$125.00 
,702,8/1/2019,Earl Grey,Tea,Jharkhand,$130.00 ,$360.00 ,$230.00 ,$527.00 
,541,8/1/2019,Earl Grey,Tea,Mizoram,$80.00 ,$190.00 ,$144.00 ,$283.00 
,435,8/1/2019,Earl Grey,Tea,Odisha,$30.00 ,$70.00 ,$26.00 ,$104.00 
,206,8/1/2019,Earl Grey,Tea,Punjab,$30.00 ,$60.00 ,$28.00 ,$89.00 
,775,8/1/2019,Green Tea,Tea,Jharkhand,,$0.00 ,($558.00),$21.00 
,503,8/1/2019,Green Tea,Tea,Mizoram,$70.00 ,$180.00 ,$141.00 ,$275.00 
,435,8/1/2019,Green Tea,Tea,Odisha,$10.00 ,$40.00 ,($12.00),$64.00 
,253,8/1/2019,Green Tea,Tea,Punjab,$10.00 ,$70.00 ,($11.00),$104.00 
,720,9/1/2019,Decaf Irish Cream,Coffee,Andhra Pradesh,$120.00 ,$250.00 ,$157.00 ,$261.00 
,847,9/1/2019,Decaf Irish Cream,Coffee,Tamil Nadu,$140.00 ,$310.00 ,$171.00 ,$318.00 
,614,9/1/2019,Decaf Irish Cream,Coffee,Manipur,$20.00 ,$130.00 ,($4.00),$134.00 
,970,9/1/2019,Decaf Espresso,Espresso,Andhra Pradesh,$60.00 ,$170.00 ,$58.00 ,$160.00 
,773,9/1/2019,Decaf Espresso,Espresso,Tamil Nadu,$210.00 ,$580.00 ,$230.00 ,$531.00 
,419,9/1/2019,Decaf Espresso,Espresso,Manipur,$30.00 ,$120.00 ,$9.00 ,$109.00 
,321,9/1/2019,Decaf Irish Cream,Coffee,Karnataka,$80.00 ,$210.00 ,$120.00 ,$245.00 
,941,9/1/2019,Decaf Espresso,Espresso,Karnataka,$70.00 ,$190.00 ,$86.00 ,$212.00 
,806,9/1/2019,Decaf Irish Cream,Coffee,Goa,$70.00 ,$160.00 ,$62.00 ,$141.00 
,325,9/1/2019,Decaf Espresso,Espresso,Goa,$90.00 ,$170.00 ,$126.00 ,$212.00 
,818,9/1/2019,Decaf Irish Cream,Coffee,Maharashtra,,$170.00 ,($178.00),$147.00 
,530,9/1/2019,Decaf Espresso,Espresso,Maharashtra,$220.00 ,$560.00 ,$326.00 ,$628.00 
,970,9/1/2019,Amaretto,Coffee,Andhra Pradesh,$140.00 ,$310.00 ,$199.00 ,$322.00 
,216,9/1/2019,Amaretto,Coffee,Manipur,$50.00 ,$130.00 ,$42.00 ,$133.00 
,303,9/1/2019,Colombian,Coffee,Andhra Pradesh,$50.00 ,$130.00 ,$62.00 ,$141.00 
,630,9/1/2019,Colombian,Coffee,Tamil Nadu,$140.00 ,$400.00 ,$191.00 ,$412.00 
,614,9/1/2019,Colombian,Coffee,Manipur,$40.00 ,$110.00 ,$43.00 ,$114.00 
,719,9/1/2019,Caffe Mocha,Espresso,Andhra Pradesh,$110.00 ,$230.00 ,$125.00 ,$212.00 
,309,9/1/2019,Caffe Mocha,Espresso,Tamil Nadu,$280.00 ,$690.00 ,$326.00 ,$628.00 
,440,9/1/2019,Caffe Mocha,Espresso,Manipur,$130.00 ,$360.00 ,$129.00 ,$330.00 
,352,9/1/2019,Colombian,Coffee,Karnataka,$100.00 ,$230.00 ,$128.00 ,$265.00 
,774,9/1/2019,Colombian,Coffee,Gujarat,$460.00 ,$540.00 ,$690.00 ,$614.00 
,516,9/1/2019,Colombian,Coffee,Madhya Pradesh,$320.00 ,$750.00 ,$463.00 ,$842.00 
,754,9/1/2019,Caffe Mocha,Espresso,Karnataka,$40.00 ,$210.00 ,$25.00 ,$238.00 
,857,9/1/2019,Caffe Mocha,Espresso,Gujarat,,$90.00 ,($46.00),$104.00 
,518,9/1/2019,Caffe Mocha,Espresso,Madhya Pradesh,,$60.00 ,($292.00),$72.00 
,774,9/1/2019,Regular Espresso,Espresso,Gujarat,$100.00 ,$300.00 ,$129.00 ,$330.00 
,516,9/1/2019,Regular Espresso,Espresso,Madhya Pradesh,$240.00 ,$550.00 ,$332.00 ,$604.00 
,281,9/1/2019,Colombian,Coffee,Goa,$280.00 ,$680.00 ,$292.00 ,$582.00 
,903,9/1/2019,Caffe Latte,Espresso,Goa,$40.00 ,$120.00 ,$58.00 ,$160.00 
,713,9/1/2019,Caffe Mocha,Espresso,Goa,$120.00 ,$250.00 ,$199.00 ,$322.00 
,714,9/1/2019,Amaretto,Coffee,Maharashtra,,$130.00 ,($110.00),$116.00 
,562,9/1/2019,Colombian,Coffee,Maharashtra,$450.00 ,$980.00 ,$465.00 ,$842.00 
,310,9/1/2019,Caffe Latte,Espresso,Maharashtra,$160.00 ,$470.00 ,$232.00 ,$531.00 
,951,9/1/2019,Caffe Mocha,Espresso,Maharashtra,$30.00 ,$270.00 ,$39.00 ,$309.00 
,303,9/1/2019,Chamomile,Herbal Tea,Andhra Pradesh,$90.00 ,$270.00 ,$129.00 ,$330.00 
,312,9/1/2019,Chamomile,Herbal Tea,Tamil Nadu,$140.00 ,$260.00 ,$197.00 ,$322.00 
,513,9/1/2019,Chamomile,Herbal Tea,Manipur,$30.00 ,$40.00 ,$21.00 ,$53.00 
,970,9/1/2019,Lemon,Herbal Tea,Andhra Pradesh,$20.00 ,$110.00 ,($3.00),$134.00 
,312,9/1/2019,Lemon,Herbal Tea,Tamil Nadu,$50.00 ,$110.00 ,$64.00 ,$141.00 
,614,9/1/2019,Lemon,Herbal Tea,Manipur,$40.00 ,$60.00 ,$34.00 ,$77.00 
,720,9/1/2019,Mint,Herbal Tea,Andhra Pradesh,$40.00 ,$110.00 ,$40.00 ,$133.00 
,773,9/1/2019,Mint,Herbal Tea,Tamil Nadu,$110.00 ,$210.00 ,$157.00 ,$261.00 
,727,9/1/2019,Chamomile,Herbal Tea,Karnataka,$20.00 ,$50.00 ,$31.00 ,$81.00 
,305,9/1/2019,Lemon,Herbal Tea,Karnataka,$20.00 ,$110.00 ,$36.00 ,$159.00 
,774,9/1/2019,Lemon,Herbal Tea,Gujarat,$10.00 ,$70.00 ,$9.00 ,$109.00 
,845,9/1/2019,Lemon,Herbal Tea,Madhya Pradesh,$90.00 ,$420.00 ,$137.00 ,$577.00 
,754,9/1/2019,Mint,Herbal Tea,Karnataka,$50.00 ,$140.00 ,$79.00 ,$194.00 
,845,9/1/2019,Mint,Herbal Tea,Madhya Pradesh,,$80.00 ,($353.00),$119.00 
,682,9/1/2019,Chamomile,Herbal Tea,Goa,$40.00 ,$120.00 ,$40.00 ,$133.00 
,469,9/1/2019,Lemon,Herbal Tea,Goa,$30.00 ,$100.00 ,$42.00 ,$114.00 
,562,9/1/2019,Chamomile,Herbal Tea,Maharashtra,$110.00 ,$210.00 ,$156.00 ,$261.00 
,209,9/1/2019,Lemon,Herbal Tea,Maharashtra,$200.00 ,$480.00 ,$291.00 ,$582.00 
,818,9/1/2019,Mint,Herbal Tea,Maharashtra,$50.00 ,$110.00 ,$64.00 ,$141.00 
,719,9/1/2019,Darjeeling,Tea,Andhra Pradesh,$10.00 ,$80.00 ,$10.00 ,$109.00 
,630,9/1/2019,Darjeeling,Tea,Tamil Nadu,$80.00 ,$170.00 ,$125.00 ,$212.00 
,614,9/1/2019,Darjeeling,Tea,Manipur,$70.00 ,$210.00 ,$129.00 ,$265.00 
,719,9/1/2019,Earl Grey,Tea,Andhra Pradesh,$20.00 ,$90.00 ,$37.00 ,$120.00 
,630,9/1/2019,Earl Grey,Tea,Tamil Nadu,$40.00 ,$130.00 ,$59.00 ,$160.00 
,234,9/1/2019,Earl Grey,Tea,Manipur,$80.00 ,$200.00 ,$120.00 ,$245.00 
,719,9/1/2019,Green Tea,Tea,Andhra Pradesh,$50.00 ,$120.00 ,$70.00 ,$149.00 
,561,9/1/2019,Darjeeling,Tea,Karnataka,$50.00 ,$90.00 ,$47.00 ,$93.00 
,617,9/1/2019,Darjeeling,Tea,Gujarat,$30.00 ,$70.00 ,$34.00 ,$77.00 
,845,9/1/2019,Darjeeling,Tea,Madhya Pradesh,$130.00 ,$260.00 ,$157.00 ,$261.00 
,518,9/1/2019,Earl Grey,Tea,Madhya Pradesh,$150.00 ,$320.00 ,$197.00 ,$322.00 
,754,9/1/2019,Green Tea,Tea,Karnataka,$60.00 ,$130.00 ,$73.00 ,$134.00 
,617,9/1/2019,Green Tea,Tea,Gujarat,$20.00 ,$50.00 ,$19.00 ,$53.00 
,718,9/1/2019,Green Tea,Tea,Madhya Pradesh,$100.00 ,$210.00 ,$125.00 ,$212.00 
,310,9/1/2019,Darjeeling,Tea,Maharashtra,$100.00 ,$200.00 ,$199.00 ,$322.00 
,650,9/1/2019,Earl Grey,Tea,Maharashtra,$70.00 ,$130.00 ,$125.00 ,$212.00 
,530,9/1/2019,Green Tea,Tea,Maharashtra,$40.00 ,$100.00 ,$58.00 ,$160.00 
,319,9/1/2019,Decaf Irish Cream,Coffee,Chhattisgarh,$10.00 ,$30.00 ,$4.00 ,$37.00 
,816,9/1/2019,Decaf Irish Cream,Coffee,Haryana,$50.00 ,$140.00 ,$50.00 ,$145.00 
,414,9/1/2019,Decaf Irish Cream,Coffee,Rajasthan,$70.00 ,$200.00 ,$86.00 ,$212.00 
,712,9/1/2019,Decaf Espresso,Espresso,Chhattisgarh,$40.00 ,$50.00 ,$47.00 ,$46.00 
,314,9/1/2019,Decaf Espresso,Espresso,Haryana,$50.00 ,$90.00 ,$40.00 ,$84.00 
,715,9/1/2019,Decaf Espresso,Espresso,Rajasthan,$30.00 ,$80.00 ,$31.00 ,$81.00 
,959,9/1/2019,Decaf Espresso,Espresso,Arunachal Pradesh,$40.00 ,$110.00 ,$34.00 ,$120.00 
,504,9/1/2019,Decaf Irish Cream,Coffee,Kerala,$70.00 ,$150.00 ,$74.00 ,$134.00 
,505,9/1/2019,Decaf Irish Cream,Coffee,Nagaland,,$140.00 ,($65.00),$123.00 
,580,9/1/2019,Decaf Irish Cream,Coffee,Meghalaya,$50.00 ,$90.00 ,$34.00 ,$77.00 
,337,9/1/2019,Decaf Espresso,Espresso,Kerala,$40.00 ,$90.00 ,$46.00 ,$120.00 
,505,9/1/2019,Decaf Espresso,Espresso,Nagaland,$10.00 ,$70.00 ,$19.00 ,$97.00 
,405,9/1/2019,Decaf Espresso,Espresso,Meghalaya,$80.00 ,$210.00 ,$129.00 ,$265.00 
,702,9/1/2019,Decaf Irish Cream,Coffee,Jharkhand,$30.00 ,$90.00 ,$10.00 ,$77.00 
,503,9/1/2019,Decaf Irish Cream,Coffee,Mizoram,$50.00 ,$130.00 ,$42.00 ,$114.00 
,435,9/1/2019,Decaf Irish Cream,Coffee,Odisha,$50.00 ,$180.00 ,$36.00 ,$160.00 
,206,9/1/2019,Decaf Irish Cream,Coffee,Punjab,$60.00 ,$270.00 ,$24.00 ,$238.00 
,775,9/1/2019,Decaf Espresso,Espresso,Jharkhand,$20.00 ,$50.00 ,$25.00 ,$62.00 
,971,9/1/2019,Decaf Espresso,Espresso,Mizoram,$90.00 ,$290.00 ,$129.00 ,$330.00 
,435,9/1/2019,Decaf Espresso,Espresso,Odisha,$40.00 ,$100.00 ,$59.00 ,$115.00 
,206,9/1/2019,Decaf Espresso,Espresso,Punjab,$70.00 ,$170.00 ,$79.00 ,$194.00 
,319,9/1/2019,Amaretto,Coffee,Chhattisgarh,$20.00 ,$50.00 ,$19.00 ,$51.00 
,608,9/1/2019,Amaretto,Coffee,Rajasthan,$30.00 ,$150.00 ,$34.00 ,$159.00 
,515,9/1/2019,Colombian,Coffee,Chhattisgarh,$20.00 ,$70.00 ,$10.00 ,$77.00 
,573,9/1/2019,Colombian,Coffee,Haryana,$30.00 ,$150.00 ,$37.00 ,$160.00 
,715,9/1/2019,Colombian,Coffee,Rajasthan,$40.00 ,$230.00 ,$24.00 ,$238.00 
,319,9/1/2019,Caffe Mocha,Espresso,Chhattisgarh,$30.00 ,$60.00 ,$27.00 ,$62.00 
,573,9/1/2019,Caffe Mocha,Espresso,Haryana,$50.00 ,$120.00 ,$61.00 ,$115.00 
,920,9/1/2019,Caffe Mocha,Espresso,Rajasthan,$80.00 ,$210.00 ,$79.00 ,$194.00 
,603,9/1/2019,Amaretto,Coffee,Assam,$50.00 ,$110.00 ,$49.00 ,$128.00 
,203,9/1/2019,Colombian,Coffee,Arunachal Pradesh,$110.00 ,$240.00 ,$135.00 ,$275.00 
,603,9/1/2019,Colombian,Coffee,Assam,$50.00 ,$130.00 ,$50.00 ,$148.00 
,203,9/1/2019,Caffe Mocha,Espresso,Arunachal Pradesh,$20.00 ,$140.00 ,$3.00 ,$159.00 
,603,9/1/2019,Caffe Mocha,Espresso,Assam,$10.00 ,$100.00 ,($10.00),$113.00 
,603,9/1/2019,Regular Espresso,Espresso,Assam,$10.00 ,$50.00 ,($18.00),$58.00 
,318,9/1/2019,Colombian,Coffee,Kerala,$60.00 ,$140.00 ,$68.00 ,$127.00 
,505,9/1/2019,Colombian,Coffee,Nagaland,$70.00 ,$170.00 ,$50.00 ,$148.00 
,580,9/1/2019,Colombian,Coffee,Meghalaya,$80.00 ,$170.00 ,$70.00 ,$149.00 
,318,9/1/2019,Caffe Latte,Espresso,Kerala,$0.00 ,$120.00 ,$3.00 ,$159.00 
,505,9/1/2019,Caffe Latte,Espresso,Nagaland,$0.00 ,$40.00 ,($18.00),$58.00 
,918,9/1/2019,Caffe Latte,Espresso,Meghalaya,$80.00 ,$190.00 ,$122.00 ,$245.00 
